Concessionaria;Data;Km;Trecho
VIA BAHIA;25/02/2011;827,0499877929688;BR-116/BA
VIA BAHIA;25/02/2011;519;BR-324/BA
VIA BAHIA;25/02/2011;523,9000244140625;BR-324/BA
VIA BAHIA;25/02/2011;534;BR-324/BA
VIA BAHIA;25/02/2011;604,5;BR-324/BA
VIA BAHIA;25/02/2011;613;BR-324/BA
VIA BAHIA;26/02/2011;686,4000244140625;BR-116/BA
VIA BAHIA;26/02/2011;827,9000244140625;BR-116/BA
VIA BAHIA;26/02/2011;909,7999877929688;BR-116/BA
VIA BAHIA;26/02/2011;559,5;BR-324/BA
VIA BAHIA;26/02/2011;561,2999877929688;BR-324/BA
VIA BAHIA;26/02/2011;591;BR-324/BA
VIA BAHIA;26/02/2011;595;BR-324/BA
VIA BAHIA;27/02/2011;486,29998779296875;BR-116/BA
VIA BAHIA;27/02/2011;492,1000061035156;BR-116/BA
VIA BAHIA;27/02/2011;514;BR-116/BA
VIA BAHIA;27/02/2011;604,4000244140625;BR-116/BA
VIA BAHIA;27/02/2011;623;BR-116/BA
VIA BAHIA;27/02/2011;735;BR-116/BA
VIA BAHIA;27/02/2011;768;BR-116/BA
VIA BAHIA;27/02/2011;858;BR-116/BA
VIA BAHIA;28/02/2011;1;BR-116/BA - ContSuFS
VIA BAHIA;28/02/2011;4;BR-116/BA - ContSuFS
VIA BAHIA;28/02/2011;10;BR-116/BA - Cont VC
VIA BAHIA;28/02/2011;581;BR-116/BA
VIA BAHIA;28/02/2011;667,2000122070312;BR-116/BA
VIA BAHIA;28/02/2011;530,2999877929688;BR-324/BA
VIA BAHIA;28/02/2011;553,2000122070312;BR-324/BA
VIA BAHIA;28/02/2011;604;BR-324/BA
VIA BAHIA;28/02/2011;615;BR-324/BA
VIA BAHIA;28/02/2011;625;BR-324/BA
VIA BAHIA;01/03/2011;426,6000061035156;BR-116/BA
VIA BAHIA;01/03/2011;914,4000244140625;BR-116/BA
VIA BAHIA;01/03/2011;573;BR-324/BA
VIA BAHIA;01/03/2011;603;BR-324/BA
VIA BAHIA;01/03/2011;614,4000244140625;BR-324/BA
VIA BAHIA;01/03/2011;614,5;BR-324/BA
VIA BAHIA;02/03/2011;459,79998779296875;BR-116/BA
VIA BAHIA;02/03/2011;518,0999755859375;BR-116/BA
VIA BAHIA;02/03/2011;633,7000122070312;BR-116/BA
VIA BAHIA;02/03/2011;681;BR-116/BA
VIA BAHIA;02/03/2011;889,5;BR-116/BA
VIA BAHIA;02/03/2011;520,4000244140625;BR-324/BA
VIA BAHIA;02/03/2011;530;BR-324/BA
VIA BAHIA;02/03/2011;601,2000122070312;BR-324/BA
VIA BAHIA;02/03/2011;603,2999877929688;BR-324/BA
VIA BAHIA;03/03/2011;4,099999904632568;BR-116/BA - ContSuFS
VIA BAHIA;03/03/2011;564;BR-324/BA
VIA BAHIA;04/03/2011;427;BR-116/BA
VIA BAHIA;04/03/2011;482;BR-116/BA
VIA BAHIA;04/03/2011;633,2999877929688;BR-116/BA
VIA BAHIA;04/03/2011;698;BR-116/BA
VIA BAHIA;04/03/2011;815,5;BR-116/BA
VIA BAHIA;04/03/2011;546;BR-324/BA
VIA BAHIA;04/03/2011;551;BR-324/BA
VIA BAHIA;04/03/2011;558;BR-324/BA
VIA BAHIA;04/03/2011;593;BR-324/BA
VIA BAHIA;04/03/2011;597;BR-324/BA
VIA BAHIA;04/03/2011;602;BR-324/BA
VIA BAHIA;05/03/2011;8;BR-116/BA - ContSuFS
VIA BAHIA;05/03/2011;543;BR-116/BA
VIA BAHIA;05/03/2011;683;BR-116/BA
VIA BAHIA;05/03/2011;711;BR-116/BA
VIA BAHIA;05/03/2011;811,2999877929688;BR-116/BA
VIA BAHIA;05/03/2011;527,5;BR-324/BA
VIA BAHIA;05/03/2011;543;BR-324/BA
VIA BAHIA;05/03/2011;547,4000244140625;BR-324/BA
VIA BAHIA;05/03/2011;622,9000244140625;BR-324/BA
VIA BAHIA;06/03/2011;459,70001220703125;BR-116/BA
VIA BAHIA;06/03/2011;543,0999755859375;BR-116/BA
VIA BAHIA;06/03/2011;634,0999755859375;BR-116/BA
VIA BAHIA;06/03/2011;558,7999877929688;BR-324/BA
VIA BAHIA;07/03/2011;763,5;BR-116/BA
VIA BAHIA;07/03/2011;608;BR-324/BA
VIA BAHIA;08/03/2011;673;BR-116/BA
VIA BAHIA;08/03/2011;674;BR-116/BA
VIA BAHIA;08/03/2011;519,7999877929688;BR-324/BA
VIA BAHIA;08/03/2011;537;BR-324/BA
VIA BAHIA;08/03/2011;549;BR-324/BA
VIA BAHIA;08/03/2011;568;BR-324/BA
VIA BAHIA;08/03/2011;568,7000122070312;BR-324/BA
VIA BAHIA;08/03/2011;590,8499755859375;BR-324/BA
VIA BAHIA;08/03/2011;623;BR-324/BA
VIA BAHIA;09/03/2011;437,79998779296875;BR-116/BA
VIA BAHIA;09/03/2011;673,9000244140625;BR-116/BA
VIA BAHIA;09/03/2011;735;BR-116/BA
VIA BAHIA;09/03/2011;539;BR-324/BA
VIA BAHIA;09/03/2011;559;BR-324/BA
VIA BAHIA;09/03/2011;611;BR-324/BA
VIA BAHIA;09/03/2011;615;BR-324/BA
VIA BAHIA;09/03/2011;626;BR-324/BA
VIA BAHIA;10/03/2011;566;BR-116/BA
VIA BAHIA;10/03/2011;708;BR-116/BA
VIA BAHIA;10/03/2011;833,7999877929688;BR-116/BA
VIA BAHIA;10/03/2011;518;BR-324/BA
VIA BAHIA;10/03/2011;519;BR-324/BA
VIA BAHIA;11/03/2011;528,2000122070312;BR-116/BA
VIA BAHIA;11/03/2011;650,9000244140625;BR-116/BA
VIA BAHIA;11/03/2011;656;BR-116/BA
VIA BAHIA;11/03/2011;672;BR-116/BA
VIA BAHIA;11/03/2011;673;BR-116/BA
VIA BAHIA;11/03/2011;743,5;BR-116/BA
VIA BAHIA;11/03/2011;814,0499877929688;BR-116/BA
VIA BAHIA;11/03/2011;909,5;BR-116/BA
VIA BAHIA;11/03/2011;522;BR-324/BA
VIA BAHIA;11/03/2011;574;BR-324/BA
VIA BAHIA;12/03/2011;547;BR-116/BA
VIA BAHIA;12/03/2011;665,5;BR-116/BA
VIA BAHIA;12/03/2011;741,7999877929688;BR-116/BA
VIA BAHIA;12/03/2011;819,4000244140625;BR-116/BA
VIA BAHIA;12/03/2011;618,2000122070312;BR-324/BA
VIA BAHIA;12/03/2011;621;BR-324/BA
VIA BAHIA;12/03/2011;625;BR-324/BA
VIA BAHIA;13/03/2011;22,100000381469727;BR-116/BA - Cont VC
VIA BAHIA;13/03/2011;448;BR-116/BA
VIA BAHIA;13/03/2011;481;BR-116/BA
VIA BAHIA;13/03/2011;505;BR-116/BA
VIA BAHIA;13/03/2011;757;BR-116/BA
VIA BAHIA;13/03/2011;759,7999877929688;BR-116/BA
VIA BAHIA;13/03/2011;784,0999755859375;BR-116/BA
VIA BAHIA;13/03/2011;818;BR-116/BA
VIA BAHIA;13/03/2011;925,0999755859375;BR-116/BA
VIA BAHIA;13/03/2011;537;BR-324/BA
VIA BAHIA;13/03/2011;538;BR-324/BA
VIA BAHIA;13/03/2011;546;BR-324/BA
VIA BAHIA;13/03/2011;555;BR-324/BA
VIA BAHIA;13/03/2011;580;BR-324/BA
VIA BAHIA;13/03/2011;620;BR-324/BA
VIA BAHIA;14/03/2011;3;BR-116/BA - ContSuFS
VIA BAHIA;14/03/2011;694,5999755859375;BR-116/BA
VIA BAHIA;14/03/2011;790;BR-116/BA
VIA BAHIA;14/03/2011;556;BR-324/BA
VIA BAHIA;15/03/2011;7;BR-116/BA - ContSuFS
VIA BAHIA;15/03/2011;478;BR-116/BA
VIA BAHIA;15/03/2011;675;BR-116/BA
VIA BAHIA;15/03/2011;846,2999877929688;BR-116/BA
VIA BAHIA;15/03/2011;537,9000244140625;BR-324/BA
VIA BAHIA;15/03/2011;608;BR-324/BA
VIA BAHIA;15/03/2011;609;BR-324/BA
VIA BAHIA;15/03/2011;613;BR-324/BA
VIA BAHIA;15/03/2011;623,5;BR-324/BA
VIA BAHIA;16/03/2011;445,80999755859375;BR-116/BA
VIA BAHIA;16/03/2011;522;BR-324/BA
VIA BAHIA;16/03/2011;523;BR-324/BA
VIA BAHIA;17/03/2011;548,2999877929688;BR-116/BA
VIA BAHIA;17/03/2011;566;BR-116/BA
VIA BAHIA;17/03/2011;662;BR-116/BA
VIA BAHIA;17/03/2011;817,2000122070312;BR-116/BA
VIA BAHIA;17/03/2011;877,5;BR-116/BA
VIA BAHIA;17/03/2011;891,0999755859375;BR-116/BA
VIA BAHIA;17/03/2011;542;BR-324/BA
VIA BAHIA;17/03/2011;569;BR-324/BA
VIA BAHIA;17/03/2011;611,9000244140625;BR-324/BA
VIA BAHIA;17/03/2011;613,7999877929688;BR-324/BA
VIA BAHIA;17/03/2011;626;BR-324/BA
VIA BAHIA;18/03/2011;720,0999755859375;BR-116/BA
VIA BAHIA;18/03/2011;931;BR-116/BA
VIA BAHIA;18/03/2011;521,2000122070312;BR-324/BA
VIA BAHIA;18/03/2011;524;BR-324/BA
VIA BAHIA;18/03/2011;537;BR-324/BA
VIA BAHIA;18/03/2011;550;BR-324/BA
VIA BAHIA;18/03/2011;592;BR-324/BA
VIA BAHIA;18/03/2011;604;BR-324/BA
VIA BAHIA;18/03/2011;617;BR-324/BA
VIA BAHIA;18/03/2011;621,7999877929688;BR-324/BA
VIA BAHIA;19/03/2011;437;BR-116/BA
VIA BAHIA;19/03/2011;877,9000244140625;BR-116/BA
VIA BAHIA;19/03/2011;537,2000122070312;BR-324/BA
VIA BAHIA;19/03/2011;609;BR-324/BA
VIA BAHIA;19/03/2011;615,2999877929688;BR-324/BA
VIA BAHIA;20/03/2011;628,2000122070312;BR-116/BA
VIA BAHIA;20/03/2011;672,0499877929688;BR-116/BA
VIA BAHIA;20/03/2011;817,0999755859375;BR-116/BA
VIA BAHIA;20/03/2011;888,0499877929688;BR-116/BA
VIA BAHIA;20/03/2011;529;BR-324/BA
VIA BAHIA;20/03/2011;570;BR-324/BA
VIA BAHIA;20/03/2011;578;BR-324/BA
VIA BAHIA;20/03/2011;587;BR-324/BA
VIA BAHIA;20/03/2011;607;BR-324/BA
VIA BAHIA;21/03/2011;573;BR-116/BA
VIA BAHIA;21/03/2011;827,5;BR-116/BA
VIA BAHIA;21/03/2011;927,2999877929688;BR-116/BA
VIA BAHIA;21/03/2011;523;BR-324/BA
VIA BAHIA;21/03/2011;530;BR-324/BA
VIA BAHIA;21/03/2011;537,2000122070312;BR-324/BA
VIA BAHIA;21/03/2011;543;BR-324/BA
VIA BAHIA;21/03/2011;544;BR-324/BA
VIA BAHIA;21/03/2011;565;BR-324/BA
VIA BAHIA;21/03/2011;609,2999877929688;BR-324/BA
VIA BAHIA;22/03/2011;8,5;BR-116/BA - Cont VC
VIA BAHIA;22/03/2011;498,5;BR-116/BA
VIA BAHIA;22/03/2011;758,2000122070312;BR-116/BA
VIA BAHIA;22/03/2011;819,9000244140625;BR-116/BA
VIA BAHIA;22/03/2011;821,7000122070312;BR-116/BA
VIA BAHIA;22/03/2011;873;BR-116/BA
VIA BAHIA;22/03/2011;521;BR-324/BA
VIA BAHIA;22/03/2011;542;BR-324/BA
VIA BAHIA;22/03/2011;573;BR-324/BA
VIA BAHIA;22/03/2011;574;BR-324/BA
VIA BAHIA;22/03/2011;586;BR-324/BA
VIA BAHIA;23/03/2011;442,79998779296875;BR-116/BA
VIA BAHIA;23/03/2011;448;BR-116/BA
VIA BAHIA;23/03/2011;555,5999755859375;BR-116/BA
VIA BAHIA;23/03/2011;651;BR-116/BA
VIA BAHIA;23/03/2011;523,2999877929688;BR-324/BA
VIA BAHIA;23/03/2011;523,4000244140625;BR-324/BA
VIA BAHIA;23/03/2011;530;BR-324/BA
VIA BAHIA;23/03/2011;557,2999877929688;BR-324/BA
VIA BAHIA;23/03/2011;592;BR-324/BA
VIA BAHIA;23/03/2011;621;BR-324/BA
VIA BAHIA;24/03/2011;462;BR-116/BA
VIA BAHIA;24/03/2011;522,4000244140625;BR-116/BA
VIA BAHIA;24/03/2011;746;BR-116/BA
VIA BAHIA;24/03/2011;761,0999755859375;BR-116/BA
VIA BAHIA;24/03/2011;910;BR-116/BA
VIA BAHIA;24/03/2011;523;BR-324/BA
VIA BAHIA;24/03/2011;587;BR-324/BA
VIA BAHIA;25/03/2011;7,300000190734863;BR-116/BA - Cont VC
VIA BAHIA;25/03/2011;536;BR-116/BA
VIA BAHIA;25/03/2011;574;BR-116/BA
VIA BAHIA;25/03/2011;673;BR-116/BA
VIA BAHIA;25/03/2011;728;BR-116/BA
VIA BAHIA;25/03/2011;533,4000244140625;BR-324/BA
VIA BAHIA;25/03/2011;547;BR-324/BA
VIA BAHIA;26/03/2011;574,5999755859375;BR-116/BA
VIA BAHIA;26/03/2011;582;BR-116/BA
VIA BAHIA;26/03/2011;702;BR-116/BA
VIA BAHIA;26/03/2011;849;BR-116/BA
VIA BAHIA;26/03/2011;523;BR-324/BA
VIA BAHIA;26/03/2011;523;BR-324/BA
VIA BAHIA;26/03/2011;526,5;BR-324/BA
VIA BAHIA;26/03/2011;617,7999877929688;BR-324/BA
VIA BAHIA;26/03/2011;626;BR-324/BA
VIA BAHIA;27/03/2011;22;BR-116/BA - Cont VC
VIA BAHIA;27/03/2011;473,20001220703125;BR-116/BA
VIA BAHIA;27/03/2011;526;BR-324/BA
VIA BAHIA;27/03/2011;533;BR-324/BA
VIA BAHIA;27/03/2011;537,0050048828125;BR-324/BA
VIA BAHIA;27/03/2011;575,5;BR-324/BA
VIA BAHIA;27/03/2011;585,5;BR-324/BA
VIA BAHIA;27/03/2011;621,2999877929688;BR-324/BA
VIA BAHIA;27/03/2011;621,2999877929688;BR-324/BA
VIA BAHIA;27/03/2011;622;BR-324/BA
VIA BAHIA;28/03/2011;788,5;BR-116/BA
VIA BAHIA;28/03/2011;580;BR-324/BA
VIA BAHIA;28/03/2011;591;BR-324/BA
VIA BAHIA;28/03/2011;602,5999755859375;BR-324/BA
VIA BAHIA;28/03/2011;604,010009765625;BR-324/BA
VIA BAHIA;28/03/2011;620,2999877929688;BR-324/BA
VIA BAHIA;29/03/2011;20,100000381469727;BR-116/BA - Cont VC
VIA BAHIA;29/03/2011;653;BR-116/BA
VIA BAHIA;29/03/2011;562,2999877929688;BR-324/BA
VIA BAHIA;29/03/2011;583,0999755859375;BR-324/BA
VIA BAHIA;29/03/2011;598;BR-324/BA
VIA BAHIA;29/03/2011;615;BR-324/BA
VIA BAHIA;29/03/2011;617;BR-324/BA
VIA BAHIA;30/03/2011;445,3999938964844;BR-116/BA
VIA BAHIA;30/03/2011;585,5;BR-116/BA
VIA BAHIA;30/03/2011;636,7999877929688;BR-116/BA
VIA BAHIA;30/03/2011;804,2999877929688;BR-116/BA
VIA BAHIA;30/03/2011;819,2000122070312;BR-116/BA
VIA BAHIA;30/03/2011;538;BR-324/BA
VIA BAHIA;30/03/2011;617;BR-324/BA
VIA BAHIA;30/03/2011;620;BR-324/BA
VIA BAHIA;30/03/2011;622;BR-324/BA
VIA BAHIA;31/03/2011;448;BR-116/BA
VIA BAHIA;31/03/2011;776,9000244140625;BR-116/BA
VIA BAHIA;31/03/2011;806,9000244140625;BR-116/BA
VIA BAHIA;31/03/2011;548;BR-324/BA
VIA BAHIA;31/03/2011;613,7000122070312;BR-324/BA
VIA BAHIA;31/03/2011;616;BR-324/BA
VIA BAHIA;31/03/2011;625;BR-324/BA
VIA BAHIA;01/04/2011;15;BR-116/BA - Cont VC
VIA BAHIA;01/04/2011;594,5999755859375;BR-116/BA
VIA BAHIA;01/04/2011;518;BR-324/BA
VIA BAHIA;01/04/2011;531,9000244140625;BR-324/BA
VIA BAHIA;01/04/2011;532;BR-324/BA
VIA BAHIA;01/04/2011;609;BR-324/BA
VIA BAHIA;01/04/2011;609,2999877929688;BR-324/BA
VIA BAHIA;01/04/2011;612;BR-324/BA
VIA BAHIA;01/04/2011;616;BR-324/BA
VIA BAHIA;01/04/2011;616;BR-324/BA
VIA BAHIA;01/04/2011;617;BR-324/BA
VIA BAHIA;02/04/2011;835;BR-116/BA
VIA BAHIA;02/04/2011;533,7000122070312;BR-324/BA
VIA BAHIA;02/04/2011;552;BR-324/BA
VIA BAHIA;02/04/2011;562,5;BR-324/BA
VIA BAHIA;02/04/2011;584;BR-324/BA
VIA BAHIA;02/04/2011;624;BR-324/BA
VIA BAHIA;03/04/2011;17,0049991607666;BR-116/BA - Cont VC
VIA BAHIA;03/04/2011;430,29998779296875;BR-116/BA
VIA BAHIA;03/04/2011;551,0999755859375;BR-324/BA
VIA BAHIA;03/04/2011;622;BR-324/BA
VIA BAHIA;04/04/2011;437,29998779296875;BR-116/BA
VIA BAHIA;04/04/2011;468;BR-116/BA
VIA BAHIA;04/04/2011;495,5;BR-116/BA
VIA BAHIA;04/04/2011;664;BR-116/BA
VIA BAHIA;04/04/2011;568;BR-324/BA
VIA BAHIA;04/04/2011;607;BR-324/BA
VIA BAHIA;05/04/2011;438,79998779296875;BR-116/BA
VIA BAHIA;05/04/2011;447,70001220703125;BR-116/BA
VIA BAHIA;05/04/2011;581,5;BR-116/BA
VIA BAHIA;05/04/2011;619,4000244140625;BR-116/BA
VIA BAHIA;05/04/2011;653,2999877929688;BR-116/BA
VIA BAHIA;05/04/2011;670,2999877929688;BR-116/BA
VIA BAHIA;05/04/2011;674,5;BR-116/BA
VIA BAHIA;05/04/2011;569;BR-324/BA
VIA BAHIA;05/04/2011;595;BR-324/BA
VIA BAHIA;05/04/2011;624,0999755859375;BR-324/BA
VIA BAHIA;05/04/2011;626;BR-324/BA
VIA BAHIA;06/04/2011;426,8999938964844;BR-116/BA
VIA BAHIA;06/04/2011;430,04998779296875;BR-116/BA
VIA BAHIA;06/04/2011;484,1000061035156;BR-116/BA
VIA BAHIA;06/04/2011;523;BR-324/BA
VIA BAHIA;06/04/2011;571;BR-324/BA
VIA BAHIA;07/04/2011;439,1000061035156;BR-116/BA
VIA BAHIA;07/04/2011;482;BR-116/BA
VIA BAHIA;07/04/2011;507;BR-116/BA
VIA BAHIA;07/04/2011;555;BR-116/BA
VIA BAHIA;07/04/2011;555,4000244140625;BR-116/BA
VIA BAHIA;07/04/2011;743;BR-116/BA
VIA BAHIA;07/04/2011;523;BR-324/BA
VIA BAHIA;07/04/2011;564;BR-324/BA
VIA BAHIA;07/04/2011;586;BR-324/BA
VIA BAHIA;07/04/2011;588;BR-324/BA
VIA BAHIA;07/04/2011;618;BR-324/BA
VIA BAHIA;07/04/2011;618,5;BR-324/BA
VIA BAHIA;07/04/2011;620;BR-324/BA
VIA BAHIA;08/04/2011;8;BR-116/BA - ContSuFS
VIA BAHIA;08/04/2011;10;BR-116/BA - Cont VC
VIA BAHIA;08/04/2011;12;BR-116/BA - Cont VC
VIA BAHIA;08/04/2011;426,6000061035156;BR-116/BA
VIA BAHIA;08/04/2011;439;BR-116/BA
VIA BAHIA;08/04/2011;461;BR-116/BA
VIA BAHIA;08/04/2011;696;BR-116/BA
VIA BAHIA;08/04/2011;770,7999877929688;BR-116/BA
VIA BAHIA;08/04/2011;582;BR-324/BA
VIA BAHIA;08/04/2011;605,5999755859375;BR-324/BA
VIA BAHIA;09/04/2011;25;BR-116/BA - Cont VC
VIA BAHIA;09/04/2011;582;BR-116/BA
VIA BAHIA;09/04/2011;527;BR-324/BA
VIA BAHIA;09/04/2011;565;BR-324/BA
VIA BAHIA;09/04/2011;602,7999877929688;BR-324/BA
VIA BAHIA;09/04/2011;608,2999877929688;BR-324/BA
VIA BAHIA;09/04/2011;618;BR-324/BA
VIA BAHIA;09/04/2011;622,7999877929688;BR-324/BA
VIA BAHIA;10/04/2011;594;BR-116/BA
VIA BAHIA;10/04/2011;658,2000122070312;BR-116/BA
VIA BAHIA;10/04/2011;920;BR-116/BA
VIA BAHIA;10/04/2011;521;BR-324/BA
VIA BAHIA;10/04/2011;523;BR-324/BA
VIA BAHIA;10/04/2011;586;BR-324/BA
VIA BAHIA;10/04/2011;592,5999755859375;BR-324/BA
VIA BAHIA;11/04/2011;7;BR-116/BA - ContSuFS
VIA BAHIA;11/04/2011;462;BR-116/BA
VIA BAHIA;11/04/2011;523;BR-324/BA
VIA BAHIA;11/04/2011;530,2999877929688;BR-324/BA
VIA BAHIA;11/04/2011;578,2999877929688;BR-324/BA
VIA BAHIA;11/04/2011;581,7000122070312;BR-324/BA
VIA BAHIA;11/04/2011;607;BR-324/BA
VIA BAHIA;11/04/2011;614,7999877929688;BR-324/BA
VIA BAHIA;11/04/2011;616,7999877929688;BR-324/BA
VIA BAHIA;11/04/2011;621,5;BR-324/BA
VIA BAHIA;12/04/2011;639,2999877929688;BR-116/BA
VIA BAHIA;12/04/2011;661;BR-116/BA
VIA BAHIA;12/04/2011;523;BR-324/BA
VIA BAHIA;12/04/2011;532,5999755859375;BR-324/BA
VIA BAHIA;12/04/2011;546,2000122070312;BR-324/BA
VIA BAHIA;12/04/2011;547,5999755859375;BR-324/BA
VIA BAHIA;12/04/2011;585,5999755859375;BR-324/BA
VIA BAHIA;12/04/2011;616;BR-324/BA
VIA BAHIA;13/04/2011;20;BR-116/BA - Cont VC
VIA BAHIA;13/04/2011;640,2000122070312;BR-116/BA
VIA BAHIA;13/04/2011;709,7999877929688;BR-116/BA
VIA BAHIA;13/04/2011;818;BR-116/BA
VIA BAHIA;13/04/2011;612;BR-324/BA
VIA BAHIA;13/04/2011;612;BR-324/BA
VIA BAHIA;13/04/2011;612,7999877929688;BR-324/BA
VIA BAHIA;13/04/2011;615;BR-324/BA
VIA BAHIA;14/04/2011;494;BR-116/BA
VIA BAHIA;14/04/2011;548,2999877929688;BR-116/BA
VIA BAHIA;14/04/2011;696,2000122070312;BR-116/BA
VIA BAHIA;14/04/2011;583,5;BR-324/BA
VIA BAHIA;14/04/2011;595,5;BR-324/BA
VIA BAHIA;15/04/2011;0,75;BR-116/BA - ContSuFS
VIA BAHIA;15/04/2011;437;BR-116/BA
VIA BAHIA;15/04/2011;458;BR-116/BA
VIA BAHIA;15/04/2011;814,5;BR-116/BA
VIA BAHIA;15/04/2011;828;BR-116/BA
VIA BAHIA;15/04/2011;520,9000244140625;BR-324/BA
VIA BAHIA;15/04/2011;546,2000122070312;BR-324/BA
VIA BAHIA;15/04/2011;601;BR-324/BA
VIA BAHIA;15/04/2011;611,5;BR-324/BA
VIA BAHIA;15/04/2011;613;BR-324/BA
VIA BAHIA;15/04/2011;620;BR-324/BA
VIA BAHIA;15/04/2011;626;BR-324/BA
VIA BAHIA;15/04/2011;626;BR-324/BA
VIA BAHIA;16/04/2011;1;BR-116/BA - ContSuFS
VIA BAHIA;16/04/2011;6;BR-116/BA - ContSuFS
VIA BAHIA;16/04/2011;442,5;BR-116/BA
VIA BAHIA;16/04/2011;556,5999755859375;BR-324/BA
VIA BAHIA;16/04/2011;566,2000122070312;BR-324/BA
VIA BAHIA;16/04/2011;567;BR-324/BA
VIA BAHIA;16/04/2011;572,5;BR-324/BA
VIA BAHIA;16/04/2011;591;BR-324/BA
VIA BAHIA;16/04/2011;618,2000122070312;BR-324/BA
VIA BAHIA;16/04/2011;622;BR-324/BA
VIA BAHIA;16/04/2011;622,9000244140625;BR-324/BA
VIA BAHIA;17/04/2011;20;BR-116/BA - Cont VC
VIA BAHIA;17/04/2011;479,29998779296875;BR-116/BA
VIA BAHIA;17/04/2011;567;BR-116/BA
VIA BAHIA;17/04/2011;585;BR-116/BA
VIA BAHIA;17/04/2011;599;BR-116/BA
VIA BAHIA;17/04/2011;778;BR-116/BA
VIA BAHIA;17/04/2011;846,4000244140625;BR-116/BA
VIA BAHIA;17/04/2011;530;BR-324/BA
VIA BAHIA;17/04/2011;591,9000244140625;BR-324/BA
VIA BAHIA;17/04/2011;605,9000244140625;BR-324/BA
VIA BAHIA;17/04/2011;609,2999877929688;BR-324/BA
VIA BAHIA;17/04/2011;615;BR-324/BA
VIA BAHIA;18/04/2011;5;BR-116/BA - ContSuFS
VIA BAHIA;18/04/2011;459;BR-116/BA
VIA BAHIA;18/04/2011;705,2999877929688;BR-116/BA
VIA BAHIA;18/04/2011;761;BR-116/BA
VIA BAHIA;18/04/2011;530,5999755859375;BR-324/BA
VIA BAHIA;18/04/2011;539;BR-324/BA
VIA BAHIA;18/04/2011;570;BR-324/BA
VIA BAHIA;18/04/2011;601;BR-324/BA
VIA BAHIA;18/04/2011;610,2000122070312;BR-324/BA
VIA BAHIA;18/04/2011;616;BR-324/BA
VIA BAHIA;18/04/2011;619,5;BR-324/BA
VIA BAHIA;18/04/2011;619,9000244140625;BR-324/BA
VIA BAHIA;18/04/2011;626,2000122070312;BR-324/BA
VIA BAHIA;19/04/2011;3;BR-116/BA - ContSuFS
VIA BAHIA;19/04/2011;828,7999877929688;BR-116/BA
VIA BAHIA;19/04/2011;519;BR-324/BA
VIA BAHIA;19/04/2011;561;BR-324/BA
VIA BAHIA;19/04/2011;585;BR-324/BA
VIA BAHIA;19/04/2011;595;BR-324/BA
VIA BAHIA;19/04/2011;599,0499877929688;BR-324/BA
VIA BAHIA;19/04/2011;617;BR-324/BA
VIA BAHIA;19/04/2011;620;BR-324/BA
VIA BAHIA;19/04/2011;622,7999877929688;BR-324/BA
VIA BAHIA;20/04/2011;463;BR-116/BA
VIA BAHIA;20/04/2011;602,5;BR-116/BA
VIA BAHIA;20/04/2011;697,5;BR-116/BA
VIA BAHIA;20/04/2011;526;BR-324/BA
VIA BAHIA;20/04/2011;541;BR-324/BA
VIA BAHIA;20/04/2011;557,7999877929688;BR-324/BA
VIA BAHIA;20/04/2011;566;BR-324/BA
VIA BAHIA;20/04/2011;576,9000244140625;BR-324/BA
VIA BAHIA;20/04/2011;591;BR-324/BA
VIA BAHIA;20/04/2011;615;BR-324/BA
VIA BAHIA;20/04/2011;618,2000122070312;BR-324/BA
VIA BAHIA;20/04/2011;618,9000244140625;BR-324/BA
VIA BAHIA;20/04/2011;620,5;BR-324/BA
VIA BAHIA;20/04/2011;623;BR-324/BA
VIA BAHIA;21/04/2011;435,29998779296875;BR-116/BA
VIA BAHIA;21/04/2011;456,1000061035156;BR-116/BA
VIA BAHIA;21/04/2011;472,79998779296875;BR-116/BA
VIA BAHIA;21/04/2011;490;BR-116/BA
VIA BAHIA;21/04/2011;541;BR-116/BA
VIA BAHIA;21/04/2011;546;BR-116/BA
VIA BAHIA;21/04/2011;586;BR-116/BA
VIA BAHIA;21/04/2011;642,7000122070312;BR-116/BA
VIA BAHIA;21/04/2011;542,0999755859375;BR-324/BA
VIA BAHIA;21/04/2011;558;BR-324/BA
VIA BAHIA;21/04/2011;560,2000122070312;BR-324/BA
VIA BAHIA;21/04/2011;568;BR-324/BA
VIA BAHIA;21/04/2011;570,7999877929688;BR-324/BA
VIA BAHIA;21/04/2011;573;BR-324/BA
VIA BAHIA;21/04/2011;582;BR-324/BA
VIA BAHIA;21/04/2011;582;BR-324/BA
VIA BAHIA;21/04/2011;589;BR-324/BA
VIA BAHIA;21/04/2011;589;BR-324/BA
VIA BAHIA;21/04/2011;618;BR-324/BA
VIA BAHIA;21/04/2011;620,7000122070312;BR-324/BA
VIA BAHIA;21/04/2011;622;BR-324/BA
VIA BAHIA;21/04/2011;623;BR-324/BA
VIA BAHIA;21/04/2011;625;BR-324/BA
VIA BAHIA;22/04/2011;552,9000244140625;BR-116/BA
VIA BAHIA;22/04/2011;561,5;BR-116/BA
VIA BAHIA;22/04/2011;550;BR-324/BA
VIA BAHIA;22/04/2011;568;BR-324/BA
VIA BAHIA;22/04/2011;584;BR-324/BA
VIA BAHIA;22/04/2011;615;BR-324/BA
VIA BAHIA;22/04/2011;623;BR-324/BA
VIA BAHIA;23/04/2011;518;BR-324/BA
